zid,xvoucher,xdate,xyear,xper,xcode,xastname,xastcatg,xastbook,xasttype,xastunit,xastbr,xastloc,xdiv,xsec,xproj,xdepmeth,xpurdate,xcur,xexch,xprime,xbase,xsup,xinvno,xnomlife,xestlife,xslvval,xretdate,xdepfactor,xprvunit,xprvbr,xprvloc,xprvdiv,xprvsec,xprvproj,xleasestat,xmortgstat,xassetstat,xpornum,xdateto,xcus,xmodel,xcondition,xmaxload,xunitalt,xmfgyear,xorigin,xmanufacturer,xarea,xthana,xmouza,xareagovt,xareaphys,xaruntgovt,xaruntphys,xdistrict,xdept,xsubdept,xglref,xlong,xdateord,xname,xalias,xrate,xratesys,xmarginsys,xinstalno,xappamt,xacccat,xtrnfa,xempnum,xdatework,xdocnum,xdocrow,xaction,xtag
,,31/8/2013,,,,Custom make toolings hanging back panel,CAT19,,TYP01,,,,InVivos,,,SL - Straight Line,25/3/2013,SGD,1,1856.25,1856.25,,,96,90,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,,,5101-0261,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,"Dell - E2011H 20""W HD monitor wLED & USB keyboard & JK Technology - Lenovo Thinkpad X220",CAT13,,TYP01,,,Joseph,InVivos,,,SL - Straight Line,21/6/2012,SGD,1,1211.58,1211.58,,,36,21,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,FMS,,3101-0010,,,,,,,,,,1-13101,,,,,,,
,,31/8/2013,,,,"Dell Latitude E6320 (ODM CTO), Dell E2011H 20""W HD Monitor, M-Kit E-Port, keyboard",CAT13,,TYP01,,,Joey,InVivos,,,SL - Straight Line,24/8/2012,SGD,1,1271.39,1271.39,,,36,23,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,BD,,3101-0013,,,,,,,,,,1-13101,,,,,,,
,,31/8/2013,,,,"Dell Latitude E6320 (ODM CTO), Dell E2011H 20""W HD Monitor, M-Kit E-Port, keyboard",CAT13,,TYP01,,,Parvathy,InVivos,,,SL - Straight Line,24/8/2012,SGD,1,1271.39,1271.39,,,36,23,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,BD,,3101-0014,,,,,,,,,,1-13101,,,,,,,
,,31/8/2013,,,,Domestic Water System,CAT14,,TYP01,,,Facility,InVivos,,,SL - Straight Line,30/11/2012,SGD,1,129833.13,129833.13,,,96,86,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,,,,,,,,,,,1-12301,,,,,,,
,,31/8/2013,,,,Domestic Water Tank ,CAT15,,TYP01,,,Facility,InVivos,,,SL - Straight Line,30/11/2012,SGD,1,80625,80625,,,96,86,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,,,,,,,,,,,1-12303,,,,,,,
,,31/8/2013,,,,Eagle Fire-Resistant Safefile,CAT35,,TYP01,,,Joyce,InVivos,,,SL - Straight Line,12/7/2013,SGD,1,1401.67,1401.67,,,60,58,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,FIN,,4103-0035,,,,,,,,,,1-14103,,,,,,,
,,31/8/2013,,,,Econ Geotech - soil investigation,CAT28,,TYP01,,,Facility,InVivos,,,SL - Straight Line,30/11/2012,SGD,1,9041.56,9041.56,,,211,201,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,,,,,,,,,,,1-11207,,,,,,,
,,31/8/2013,,,,"Electrical workbench using 2"" x 2"" SS304 s/steel hollow",CAT36,,TYP01,,,Facility,InVivos,,,SL - Straight Line,11/4/2013,SGD,1,1302.78,1302.78,,,72,67,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2119-0010,,,,,,,,,,1-12119,,,,,,,
,,31/8/2013,,,,Ella shredder EBA 2326S     ,CAT35,,TYP01,,,Print room 2,InVivos,,,SL - Straight Line,16/9/2010,SGD,1,620.6,620.6,,,60,24,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Admin,,4103-0002,,,,,,,,,,1-14103,,,,,,,
,,31/8/2013,,,,Emergency Generator Set c/w underground tank and diesel booster pumps,CAT17,,TYP01,,,Facility,InVivos,,,SL - Straight Line,1/3/2013,SGD,1,582442.72,582442.72,,,211,201,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,,,,,,,,,,,1-11217,,,,,,,
,,31/8/2013,,,,Engineer 2002 - Mar 11 Accrual,CAT28,,TYP01,,,Facility,InVivos,,,SL - Straight Line,30/11/2012,SGD,1,5086.92,5086.92,,,211,201,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,,,,,,,,,,,1-11207,,,,,,,
,,31/8/2013,,,,Engineer 2002-accredited checker (1st pymt),CAT28,,TYP01,,,Facility,InVivos,,,SL - Straight Line,30/11/2012,SGD,1,830.86,830.86,,,211,201,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,,,,,,,,,,,1-11207,,,,,,,
,,31/8/2013,,,,Engineer 2002-accredited checker (1st pymt) - against ye accrual,CAT28,,TYP01,,,Facility,InVivos,,,SL - Straight Line,30/11/2012,SGD,1,11869.48,11869.48,,,211,201,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,,,,,,,,,,,1-11207,,,,,,,
,,31/8/2013,,,,Esco-1 unit  ADC-2B1 and accessories,CAT36,,TYP01,,,Facility,InVivos,,,SL - Straight Line,1/10/2012,SGD,1,5967.5,5967.5,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2119-0001,,,,,,,,,,1-12119,,,,,,,
,,31/8/2013,,,,"Extension of galvanized ""C"" pipe for steam discharge pipe for boiler",CAT06,,TYP01,,,Facility,InVivos,,,SL - Straight Line,30/5/2013,SGD,1,1528.89,1528.89,,,90,86,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,,,,,,,,,,,1-12307,,,,,,,
,,31/8/2013,,,,Fabricate 2 shelves ss304 s/steel utility,CAT34,,TYP01,,,Facility,InVivos,,,SL - Straight Line,13/2/2013,SGD,1,1083.33,1083.33,,,72,65,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2109-0031,,,,,,,,,,1-12109,,,,,,,
,,31/8/2013,,,,Fabricate 2 shelves ss304 s/steel utility,CAT34,,TYP01,,,Facility,InVivos,,,SL - Straight Line,13/2/2013,SGD,1,1083.33,1083.33,,,72,65,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2109-0032,,,,,,,,,,1-12109,,,,,,,
,,31/8/2013,,,,"Fabricate and install SS304 10mm thk s/steel ""L"" bracket for double door container frame ",CAT49,,TYP01,,,Facility,InVivos,,,SL - Straight Line,30/7/2013,SGD,1,680.56,680.56,,,72,70,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2105-0037,,,,,,,,,,1-12105,,,,,,,
,,31/8/2013,,,,"Fabricate and install SS304 10mm thk s/steel ""L"" bracket for double door container frame ",CAT49,,TYP01,,,Facility,InVivos,,,SL - Straight Line,30/7/2013,SGD,1,680.56,680.56,,,72,70,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2105-0038,,,,,,,,,,1-12105,,,,,,,
,,31/8/2013,,,,"Fabricate and install SS304 10mm thk s/steel ""L"" bracket for double door container frame ",CAT49,,TYP01,,,Facility,InVivos,,,SL - Straight Line,30/7/2013,SGD,1,680.56,680.56,,,72,70,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2105-0039,,,,,,,,,,1-12105,,,,,,,
,,31/8/2013,,,,"Fabricate and install SS304 10mm thk s/steel ""L"" bracket for double door container frame ",CAT49,,TYP01,,,Facility,InVivos,,,SL - Straight Line,30/7/2013,SGD,1,680.56,680.56,,,72,70,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2105-0040,,,,,,,,,,1-12105,,,,,,,
,,31/8/2013,,,,Fabricate SS304 s/steel trolley with double handle,CAT34,,TYP01,,,Facility,InVivos,,,SL - Straight Line,13/2/2013,SGD,1,1263.89,1263.89,,,72,65,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2109-0033,,,,,,,,,,1-12109,,,,,,,
,,31/8/2013,,,,Fabricate SS304 s/steel trolley with double handle,CAT34,,TYP01,,,Facility,InVivos,,,SL - Straight Line,13/2/2013,SGD,1,1263.89,1263.89,,,72,65,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2109-0034,,,,,,,,,,1-12109,,,,,,,
,,31/8/2013,,,,Fabricate SS304 s/steel trolley with double handle (dim: L810mmxW500mmxH190mm) ,CAT34,,TYP01,,,SAS Room,InVivos,,,SL - Straight Line,1/3/2013,SGD,1,1283.33,1283.33,,,72,66,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2109-0081,,,,,,,,,,1-12156,,,,,,,
,,31/8/2013,,,,Fabricate SS304 s/steel trolley with double handle (dim: L810mmxW500mmxH190mm) ,CAT34,,TYP01,,,SAS Room,InVivos,,,SL - Straight Line,1/3/2013,SGD,1,1283.33,1283.33,,,72,66,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2109-0082,,,,,,,,,,1-12157,,,,,,,
,,31/8/2013,,,,"FIF Engineering - Supply labour & tools to dismantle existing BRC fence c/w disposal, install new expanded steel mesh 18mm x 36mm as per requirement to height of 2500mm from highest ground ",CAT07,,TYP01,,,Facility,InVivos,,,SL - Straight Line,30/11/2012,SGD,1,7239.81,7239.81,,,211,201,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,,,,,,,,,,,1-11205,,,,,,,
,,31/8/2013,,,,FIF-Brute 44 GAL container,CAT36,,TYP01,,,Facility,InVivos,,,SL - Straight Line,7/11/2012,SGD,1,5097.78,5097.78,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2119-0002,,,,,,,,,,1-12119,,,,,,,
,,31/8/2013,,,,"Fire Alarm System (incl Smoke Detector, Manual Call Point and Smoke Ventilation System in Warehouse)",CAT18,,TYP01,,,Facility,InVivos,,,SL - Straight Line,30/11/2012,SGD,1,65067.14,65067.14,,,84,74,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,,,,,,,,,,,1-12205,,,,,,,
,,31/8/2013,,,,Fisher & Pa - Chest freezer,CAT16,,TYP01,,,Facility,InVivos,,,SL - Straight Line,25/9/2012,SGD,1,3956.28,3956.28,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2115-0009,,,,,,,,,,1-12115,,,,,,,
,,31/8/2013,,,,"Flowmeter for CO2 pipe with necessary fittings, brackets & testing of leak ",CAT40,,TYP01,,,Facility,InVivos,,,SL - Straight Line,1/4/2013,SGD,1,614.17,614.17,,,72,67,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2107-0010,,,,,,,,,,1-12107,,,,,,,
,,31/8/2013,,,,Free standing Bench working table,CAT19,,TYP01,,,,InVivos,,,SL - Straight Line,3/7/2012,SGD,1,384.37,384.37,,,96,82,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,BMS Room,,5101-0086,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Free standing Bench working table,CAT19,,TYP01,,,,InVivos,,,SL - Straight Line,3/7/2012,SGD,1,384.37,384.37,,,96,82,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Engineering Workshop,,5101-0087,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Free standing Bench working table,CAT19,,TYP01,,,,InVivos,,,SL - Straight Line,3/7/2012,SGD,1,384.37,384.37,,,96,82,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Warehouse,,5101-0088,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Free standing bench working table,CAT19,,TYP01,,,Parvathy,InVivos,,,SL - Straight Line,25/9/2013,SGD,1,393.75,393.75,,,96,84,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,BD,,5101-0095,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Free standing bench working table,CAT19,,TYP01,,,Joey,InVivos,,,SL - Straight Line,12/3/2013,SGD,1,421.88,421.88,,,96,90,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,BD,,5101-0255,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Free standing bench working table,CAT19,,TYP01,,,Joey,InVivos,,,SL - Straight Line,12/3/2013,SGD,1,421.88,421.88,,,96,90,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,BD,,5101-0256,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Fujitsu - Invivos application server upgrade,CAT23,,TYP01,,,,InVivos,,,SL - Straight Line,21/3/2013,SGD,1,1933.33,1933.33,,,36,30,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-14105,,,,,,,
,,31/8/2013,,,,Fujitsu - IT Equipment @ Proteos,CAT23,,TYP01,,,,InVivos,,,SL - Straight Line,27/8/2010,SGD,1,0,0,,,36,0,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,,,4105-0001,,,,,,,,,,1-14105,,,,,,,
,,31/8/2013,,,,Fujitsu - IT infrastructure setup,CAT23,,TYP01,,,,InVivos,,,SL - Straight Line,30/11/2012,SGD,1,141737.56,141737.56,,,36,26,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-14105,,,,,,,
,,31/8/2013,,,,"Fujitsu Lifebook SH561, USB port replicator, Logitech Ultraflat USB keyboard & Hann G 18/5"" monitor",CAT13,,TYP01,,,Caren,InVivos,,,SL - Straight Line,4/7/2012,SGD,1,1367.06,1367.06,,,36,22,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,HR,,3101-0011,,,,,,,,,,1-13101,,,,,,,
,,31/8/2013,,,,"Fujitsu Lifebook SH771, USB port replicator, Logitech Ultraflat USB keyboard & Hanns G 18/5"" monitor",CAT13,,TYP01,,,Aisah,InVivos,,,SL - Straight Line,4/7/2012,SGD,1,1489.28,1489.28,,,36,22,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,PROD,,3101-0012,,,,,,,,,,1-13101,,,,,,,
,,31/8/2013,,,,"Fujitsu S6520 & 19"" LCD",CAT13,,TYP01,,,Joyce,InVivos,,,SL - Straight Line,6/1/2010,SGD,1,0,0,,,36,0,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,FIN,,3101-0001,,,,,,,,,,1-13101,,,,,,,
,,31/8/2013,,,,Full height cabinet,CAT19,,TYP01,,,Customer Service,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,504.17,504.17,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,BD,,5101-0185,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Full height cabinet,CAT19,,TYP01,,,Support Section Level 1-Warehouse,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,504.17,504.17,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,FMS,,5101-0212,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Full height cabinet ,CAT19,,TYP01,,,Regulatory specialist,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,504.17,504.17,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,RC,,5101-0180,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Full height cabinet ,CAT19,,TYP01,,,Customer service ,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,504.17,504.17,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,BD,,5101-0190,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Full height cabinet ,CAT19,,TYP01,,,Customer service ,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,504.17,504.17,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,BD,,5101-0191,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Full height cabinet - L900mmxW450mmxH1800mm,CAT19,,TYP01,,,Veterinarian ,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,504.17,504.17,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,VET,,5101-0145,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Full height cabinet - L900mmxW450mmxH1800mm,CAT19,,TYP01,,,Aisah ,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,504.17,504.17,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,PROD,,5101-0150,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Full height cabinet L900mmxW450mmxH1800mm,CAT19,,TYP01,,,Sales and development,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,504.18,504.18,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,BD,,5101-0175,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Gaia Science-Analytical balance,CAT40,,TYP01,,,Facility,InVivos,,,SL - Straight Line,12/12/2012,SGD,1,1400,1400,,,72,63,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2107-0002,,,,,,,,,,1-12107,,,,,,,
,,31/8/2013,,,,Gnotobiotic Room SS304 S/Steel Trolley with Double Handle,CAT34,,TYP01,,,Facility,InVivos,,,SL - Straight Line,6/2/2013,SGD,1,1263.89,1263.89,,,72,65,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2109-0029,,,,,,,,,,1-12109,,,,,,,
,,31/8/2013,,,,Gnotobiotic Room SS304 S/Steel Trolley with Double Handle,CAT34,,TYP01,,,Facility,InVivos,,,SL - Straight Line,6/2/2013,SGD,1,1263.89,1263.89,,,72,65,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2109-0030,,,,,,,,,,1-12109,,,,,,,
,,31/8/2013,,,,HeartSine Samaritan AED Model: 500P with CPR advisor function and AED cabinet,CAT35,,TYP01,,,Entrance,InVivos,,,SL - Straight Line,5/4/2013,SGD,1,3102.91,3102.91,,,60,55,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Admin,,4103-0032,,,,,,,,,,1-14103,,,,,,,
,,31/8/2013,,,,"height 500mm 304 stainless steel 2"" round tube barrier for autoclave machine at side of entrance, 304 stainless steel trolley to store battery charger, 304 stainless steel trolley with top & bottom tray & lockable caster wheel",CAT34,,TYP01,,,Facility,InVivos,,,SL - Straight Line,1/4/2013,SGD,1,1284.17,1284.17,,,72,67,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2109-0084,,,,,,,,,,1-12109,,,,,,,
,,31/8/2013,,,,High back executive arm chair in half leather,CAT19,,TYP01,,,Chris ,InVivos,,,SL - Straight Line,26/8/2010,SGD,1,357.8,357.8,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,MO,,5101-0052,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,High back mesh chair M-759,CAT19,,TYP01,,,Joyce ,InVivos,,,SL - Straight Line,26/8/2010,SGD,1,173.89,173.89,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,FIN,,5101-0055,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,High back mesh chair M-759,CAT19,,TYP01,,,Joseph ,InVivos,,,SL - Straight Line,26/8/2010,SGD,1,173.89,173.89,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,FMS,,5101-0056,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,High back mesh chair M-759,CAT19,,TYP01,,,Ivy ,InVivos,,,SL - Straight Line,26/8/2010,SGD,1,173.89,173.89,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,HR,,5101-0057,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,High back mesh chair M-759,CAT19,,TYP01,,,Peter ,InVivos,,,SL - Straight Line,26/8/2010,SGD,1,173.89,173.89,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,PROD,,5101-0058,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Horizontal Laminar Flow Cabinet (GNOTOBIOTIC ROOM),CAT20,,TYP01,,,Facility,InVivos,,,SL - Straight Line,1/11/2013,SGD,1,8779.16,8779.16,,,96,86,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,5101-0263,,,,,,,,,,1-15103,,,,,,,
,,31/8/2013,,,,Hosereel System,CAT21,,TYP01,,,Facility,InVivos,,,SL - Straight Line,30/11/2012,SGD,1,51861.67,51861.67,,,84,74,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2201-0001,,,,,,,,,,1-12201,,,,,,,
,,31/8/2013,,,,Hot Water Recirculation System,CAT22,,TYP01,,,Facility,InVivos,,,SL - Straight Line,30/11/2012,SGD,1,143333.33,143333.33,,,96,86,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2305-0001,,,,,,,,,,1-12305,,,,,,,
,,31/8/2013,,,,"HP Laptop - HO Probook 4431S notebook PC w/ 14"" display), 512MB discrete graphic card, replicator, lock, keyboard 20"" monitor",CAT13,,TYP01,,,Lydia,InVivos,,,SL - Straight Line,9/12/2011,SGD,1,880.42,880.42,,,36,15,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,RC,,3101-0009,,,,,,,,,,1-13101,,,,,,,
,,31/8/2013,,,,HP Ultrabook 9470M (i7) ,CAT13,,TYP01,,,Chris Sear,InVivos,,,SL - Straight Line,22/1/2013,SGD,1,2254.29,2254.29,,,36,28,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,MO,,3101-0034,,,,,,,,,,1-13101,,,,,,,
,,31/8/2013,,,,"i-DNA - Gnotobiotic Isolator, Components & Spears ",CAT44,,TYP01,,,Facility,InVivos,,,SL - Straight Line,1/7/2012,SGD,1,9238.6,9238.6,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2111-0001,,,,,,,,,,1-12111,,,,,,,
,,31/8/2013,,,,"i-DNA - Gnotobiotic Isolator, Components & Spears ",CAT44,,TYP01,,,Facility,InVivos,,,SL - Straight Line,1/7/2012,SGD,1,9238.6,9238.6,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2111-0002,,,,,,,,,,1-12111,,,,,,,
,,31/8/2013,,,,"i-DNA - Gnotobiotic Isolator, Components & Spears ",CAT44,,TYP01,,,Facility,InVivos,,,SL - Straight Line,1/7/2012,SGD,1,9238.6,9238.6,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2111-0003,,,,,,,,,,1-12111,,,,,,,
,,31/8/2013,,,,"i-DNA - Gnotobiotic Isolator, Components & Spears ",CAT44,,TYP01,,,Facility,InVivos,,,SL - Straight Line,1/7/2012,SGD,1,9238.6,9238.6,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2111-0004,,,,,,,,,,1-12111,,,,,,,
,,31/8/2013,,,,"i-DNA - Gnotobiotic Isolator, Components & Spears ",CAT44,,TYP01,,,Facility,InVivos,,,SL - Straight Line,1/7/2012,SGD,1,9238.6,9238.6,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2111-0005,,,,,,,,,,1-12111,,,,,,,
,,31/8/2013,,,,"i-DNA - Gnotobiotic Isolator, Components & Spears ",CAT44,,TYP01,,,Facility,InVivos,,,SL - Straight Line,1/7/2012,SGD,1,9238.6,9238.6,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2111-0006,,,,,,,,,,1-12111,,,,,,,
,,31/8/2013,,,,ISOLV MGT30 Miniature glass tube VA meter (with needle valve at inlet),CAT40,,TYP01,,,Facility,InVivos,,,SL - Straight Line,22/1/2013,SGD,1,1653.33,1653.33,,,72,64,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2107-0004,,,,,,,,,,1-12107,,,,,,,
,,31/8/2013,,,,ITS - Freezer (-20C),CAT40,,TYP01,,,Facility,InVivos,,,SL - Straight Line,27/2/2013,SGD,1,1796.53,1796.53,,,72,65,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2107-0008,,,,,,,,,,1-12107,,,,,,,
,,31/8/2013,,,,ITS - Laboratory pH meter ,CAT40,,TYP01,,,Facility,InVivos,,,SL - Straight Line,27/2/2013,SGD,1,803.47,803.47,,,72,65,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2107-0007,,,,,,,,,,1-12107,,,,,,,
,,31/8/2013,,,,ITS - Precision Incubator,CAT40,,TYP01,,,Facility,InVivos,,,SL - Straight Line,27/2/2013,SGD,1,1083.33,1083.33,,,72,65,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2107-0006,,,,,,,,,,1-12107,,,,,,,
,,31/8/2013,,,,ITS Science - 1250 units of PSU cage body with cage grommet o mm,CAT08,,TYP01,,,Facility,InVivos,,,SL - Straight Line,8/2/2013,SGD,1,37690.97,37690.97,,,72,65,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2103-0005,,,,,,,,,,1-12103,,,,,,,
,,31/8/2013,,,,ITS Science - Flexible hose for IVC racks,CAT08,,TYP01,,,Facility,InVivos,,,SL - Straight Line,26/3/2012,SGD,1,2318.8,2318.8,,,72,66,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,,,,,,,,,,,1-12103,,,,,,,
,,31/8/2013,,,,ITS-Hiclave vertical autoclave,CAT40,,TYP01,,,Facility,InVivos,,,SL - Straight Line,1/11/2012,SGD,1,9041.67,9041.67,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2107-0001,,,,,,,,,,1-12107,,,,,,,
,,31/8/2013,,,,IWT Auto Tunnel Washer 1,CAT24,,TYP01,,,Facility,InVivos,,,SL - Straight Line,30/11/2012,SGD,1,527251.67,527251.67,,,96,86,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2405-0001,,,,,,,,,,1-12405,,,,,,,
,,31/8/2013,,,,IWT Cage Rack Washer,CAT25,,TYP01,,,Facility,InVivos,,,SL - Straight Line,30/11/2012,SGD,1,284642.08,284642.08,,,96,86,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2407-0001,,,,,,,,,,1-12407,,,,,,,
,,31/8/2013,,,,JB Technical-underground M&E service,CAT28,,TYP01,,,Facility,InVivos,,,SL - Straight Line,30/11/2012,SGD,1,5426.52,5426.52,,,211,201,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,,,,,,,,,,,1-11207,,,,,,,
,,31/8/2013,,,,JCPL - Consultancy fee for addition & alteration work to staircase 5 for BCA inspection requirement,CAT28,,TYP01,,,Facility,InVivos,,,SL - Straight Line,12/7/2013,SGD,1,3713.05,3713.05,,,203,201,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,,,,,,,,,,,1-11207,,,,,,,
,,31/8/2013,,,,JCPL consultant fee as at 07.08.13,CAT31,,TYP01,,,Facility,InVivos,,,SL - Straight Line,7/8/2013,,,181099.01,181099.01,,,202,201,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,,,,,,,,,,,1-11203,,,,,,,
